Number of frames: 3500																																										
Frequency: 100																																										
Units: deg/mm																																										
																																										
Frame	smart_thigh Rz	smart_thigh Ry	smart_thigh Rx	smart_thigh x	smart_thigh y	smart_thigh z	smart_shank Rz	smart_shank Ry	smart_shank Rx	smart_shank x	smart_shank y	smart_shank z	smart_foot Rz	smart_foot Ry	smart_foot Rx	smart_foot x	smart_foot y	smart_foot z	smart_up_arm Rz	smart_up_arm Ry	smart_up_arm Rx	smart_up_arm x	smart_up_arm y	smart_up_arm z	smart_low_arm Rz	smart_low_arm Ry	smart_low_arm Rx	smart_low_arm x	smart_low_arm y	smart_low_arm z	smart_low_back Rz	smart_low_back Ry	smart_low_back Rx	smart_low_back x	smart_low_back y	smart_low_back z	smart_up_back Rz	smart_up_back Ry	smart_up_back Rx	smart_up_back x	smart_up_back y	smart_up_back z
46	19.94993925	-65.1856657	-26.10113932	221.9531708	83.70760346	497.2567444	8.180940187	12.2165105	7.076855902	372.9995117	67.22122955	296.6974792	-12.77914477	33.17821763	16.13972676	418.4638367	107.4942017	54.80701828	-6.70906473	-7.419783906	-5.896427605	260.5240173	52.24150467	1001.585022	6.541118062	-23.25311094	-22.39957294	498.3011169	38.76990128	1092.191772	-3.039243576	2.23246654	-1.976989291	-102.8979263	315.8823853	642.5527344	0.483483585	30.15863539	-0.35021803	-27.05426979	294.5534363	1015.639893
47	19.97692362	-65.18425185	-26.14911628	221.9423523	83.70301056	497.2616577	8.155016204	12.21768529	7.05911662	372.9906616	67.21411133	296.7043457	-12.78525096	33.17592952	16.15413334	418.4636536	107.4915314	54.80747604	-6.730178979	-7.418701321	-5.878530802	260.5138245	52.24840546	1001.571045	6.536565741	-23.25757106	-22.40873564	498.2897034	38.77729416	1092.184326	-3.021713895	2.229545354	-1.976134877	-102.9130478	315.8806763	642.5485229	0.471260695	30.17406138	-0.356692409	-27.06395149	294.5588989	1015.63446
48	19.95020734	-65.19156699	-26.11376322	221.9334106	83.6946106	497.2627258	8.144984364	12.21655404	7.082775969	372.9834595	67.20711517	296.7065125	-12.80862302	33.15507695	16.17780336	418.4621887	107.4962387	54.80480957	-6.716733751	-7.413630759	-5.853435833	260.5042114	52.25280762	1001.559265	6.552046365	-23.25488167	-22.38625066	498.2800903	38.77173996	1092.179199	-3.046839386	2.240773117	-1.979733533	-102.9123917	315.8822021	642.5447388	0.477566667	30.15986824	-0.355095639	-27.06573486	294.5642395	1015.630371
49	19.88503367	-65.20117023	-26.03154481	221.9249878	83.70095825	497.2570801	8.176737913	12.21898303	7.091964708	372.9771729	67.20038605	296.7008667	-12.82239097	33.13416974	16.14582612	418.4588623	107.5032043	54.79812622	-6.707395602	-7.412672825	-5.850025008	260.49646	52.2567215	1001.552246	6.562756101	-23.25425159	-22.36511634	498.2717896	38.76499558	1092.173462	-3.046023179	2.250786388	-1.981526671	-102.9178162	315.8843079	642.5452271	0.468452473	30.15832804	-0.360881636	-27.06635094	294.5674438	1015.630981
50	19.92225991	-65.19158748	-26.06738965	221.917572	83.70034027	497.2537231	8.178005767	12.21809425	7.092378361	372.9743652	67.19426727	296.6953125	-12.81138668	33.14354417	16.12148845	418.4555664	107.4935761	54.80092621	-6.712346636	-7.416729104	-5.838022231	260.4937134	52.25009155	1001.550598	6.539421187	-23.26129863	-22.37006311	498.2637939	38.77194595	1092.170654	-3.048805627	2.234849849	-1.978660126	-102.9176559	315.8864441	642.5429688	0.484053052	30.17211136	-0.356633792	-27.07232094	294.5669556	1015.626709
51	19.93001559	-65.19237978	-26.09524828	221.9120178	83.68972778	497.2481384	8.167219191	12.21723535	7.102745734	372.9766846	67.19068909	296.6873474	-12.81761154	33.14208934	16.13864076	418.4559631	107.480629	54.80498505	-6.721961408	-7.417631542	-5.843269524	260.4905701	52.25658798	1001.549927	6.522302598	-23.27007543	-22.34321363	498.2559204	38.76279068	1092.179565	-3.034415272	2.222100874	-1.974301611	-102.9281006	315.8851929	642.5452271	0.46431119	30.16389464	-0.363904822	-27.07810402	294.5650635	1015.626831
52	19.9363984	-65.19259151	-26.09562223	221.9098511	83.68674469	497.2422485	8.182986682	12.21999646	7.101730171	372.9778137	67.18125153	296.6838379	-12.82265564	33.13371895	16.16383562	418.4568176	107.4862595	54.80155945	-6.710482421	-7.421498283	-5.871277141	260.4868469	52.25046921	1001.552795	6.498268016	-23.27532784	-22.33283516	498.2474976	38.75448227	1092.192749	-3.037709344	2.250145204	-1.978720957	-102.9211121	315.8840942	642.5426025	0.465354822	30.15804458	-0.366469718	-27.08073998	294.5639954	1015.626465
53	19.96378746	-65.18967502	-26.12400167	221.9091034	83.68768311	497.2403564	8.178155177	12.21401236	7.097699505	372.9775696	67.18571472	296.6845398	-12.80478103	33.14974257	16.16757857	418.4576721	107.4999084	54.79780197	-6.729722637	-7.427734246	-5.866176271	260.483429	52.23826981	1001.561035	6.525500834	-23.27159685	-22.3390421	498.2380371	38.75976181	1092.210815	-3.052807904	2.236985991	-1.978950836	-102.9257584	315.8804016	642.5419312	0.463662536	30.17582698	-0.367504572	-27.08237457	294.5609741	1015.626221
54	19.88596941	-65.20453752	-26.04706471	221.9108429	83.6847229	497.2367249	8.208495731	12.21325762	7.121010087	372.9785461	67.1831131	296.6890259	-12.8114806	33.14648799	16.13977628	418.4594727	107.4920654	54.80051422	-6.706391564	-7.431583911	-5.869088066	260.4744263	52.23669434	1001.570251	6.532815967	-23.27351272	-22.30594983	498.2268677	38.74606705	1092.229736	-3.043398892	2.23314465	-1.975135748	-102.9221497	315.8770142	642.5422974	0.454407416	30.16627496	-0.368259121	-27.08874512	294.5578918	1015.626221
55	19.89679526	-65.20112925	-26.05602592	221.910614	83.68841553	497.2361755	8.199356084	12.21805669	7.098731718	372.9789429	67.18090057	296.692749	-12.80739017	33.15231414	16.15216625	418.4594421	107.4724731	54.80660629	-6.709220117	-7.435257699	-5.878696861	260.4632568	52.21912003	1001.582031	6.485547643	-23.28282398	-22.28492821	498.2132568	38.74363327	1092.246338	-3.034651768	2.248738185	-1.976118442	-102.9221191	315.8742371	642.5371704	0.449015569	30.16828304	-0.371021105	-27.09309578	294.556488	1015.621704
56	19.89233344	-65.2053708	-26.05796569	221.9118347	83.68153381	497.2388	8.180366451	12.21810791	7.082800728	372.977417	67.1763382	296.6955566	-12.79006283	33.16559544	16.17778287	418.459259	107.4701004	54.80814362	-6.703326517	-7.434356114	-5.857360204	260.4515991	52.20861435	1001.592163	6.508723755	-23.28379386	-22.29651051	498.197998	38.72496796	1092.263794	-3.038683287	2.233803977	-1.976237756	-102.9148254	315.8712158	642.5360107	0.457155233	30.17775992	-0.367077258	-27.09435654	294.5561523	1015.618835
57	19.86953256	-65.20870393	-26.0305015	221.9158783	83.67680359	497.2413635	8.175793639	12.21517861	7.075638421	372.9734802	67.16810608	296.6975098	-12.79817197	33.16152465	16.1506636	418.4580078	107.4768982	54.80383301	-6.704985826	-7.43608586	-5.848810515	260.4398804	52.19903565	1001.591797	6.503399623	-23.28910604	-22.30504824	498.1804199	38.69456101	1092.276001	-3.054506274	2.24522576	-1.979086159	-102.916008	315.8706055	642.5343018	0.444556789	30.16715264	-0.367355081	-27.10741425	294.5584717	1015.619019
58	19.86848071	-65.20596503	-26.04250044	221.9201965	83.67577362	497.2418213	8.153511855	12.21442302	7.086622219	372.9693909	67.17388916	296.6964417	-12.83163905	33.13634857	16.12013778	418.4556274	107.47686	54.8041954	-6.732609246	-7.436751803	-5.820700017	260.4325562	52.1934967	1001.581604	6.487671405	-23.29543933	-22.2842008	498.1657715	38.67707062	1092.283447	-3.05038895	2.233224691	-1.977658649	-102.9045563	315.8674622	642.5296631	0.441083318	30.15883688	-0.368094823	-27.11035347	294.5605469	1015.612793
59	19.88253895	-65.20063748	-26.04520349	221.9268188	83.67983246	497.2379761	8.13599925	12.21494639	7.089768375	372.9688721	67.18015289	296.6959534	-12.81440562	33.15453053	16.12472767	418.4573975	107.4777756	54.80299759	-6.742806718	-7.439127002	-5.805899851	260.4259644	52.18109894	1001.57074	6.501232745	-23.29831655	-22.28208686	498.1510315	38.64751434	1092.293701	-3.051768435	2.239671322	-1.978826185	-102.8947372	315.8658142	642.5297241	0.453134973	30.15273753	-0.362251276	-27.11737061	294.5637207	1015.613464
60	19.96249827	-65.18811774	-26.14394753	221.9348907	83.67684174	497.238739	8.154684086	12.2172678	7.081004815	372.9701843	67.17914581	296.6978149	-12.8058935	33.16197544	16.1507524	418.4615784	107.4755325	54.8010025	-6.733365689	-7.443973874	-5.808720292	260.41922	52.16956329	1001.557922	6.482804895	-23.30467717	-22.31998075	498.1374207	38.63148117	1092.301636	-3.032929066	2.228328726	-1.978169206	-102.8931656	315.8638	642.5288696	0.439455385	30.15914083	-0.370160821	-27.11536598	294.5681763	1015.612793
61	19.88508832	-65.20284363	-26.06137396	221.9432526	83.67835236	497.2395325	8.136387717	12.21953542	7.081056469	372.9727173	67.18239594	296.7025757	-12.82440758	33.1434144	16.17229311	418.4640503	107.4719238	54.80383301	-6.733233354	-7.443385624	-5.813856595	260.4140625	52.15613174	1001.549072	6.498793514	-23.30240271	-22.28555488	498.1268921	38.61665344	1092.306763	-3.043865479	2.246888271	-1.975676187	-102.8871536	315.8631592	642.5267944	0.446126052	30.15728985	-0.365102746	-27.12319756	294.5700073	1015.611328
62	19.86570082	-65.20274801	-26.03279815	221.9521942	83.68418884	497.2380066	8.134559787	12.22738843	7.054119056	372.9794922	67.182724	296.708313	-12.81481544	33.15755972	16.14864528	418.4665833	107.471138	54.8046608	-6.754853891	-7.44863804	-5.8248929	260.4089966	52.1463089	1001.549072	6.477343305	-23.3130783	-22.27656123	498.1190491	38.57613754	1092.315308	-3.031254816	2.249734966	-1.976851406	-102.8857574	315.865448	642.529541	0.438447852	30.16208805	-0.364198173	-27.12684631	294.575592	1015.616333
63	19.92263045	-65.19296718	-26.0910221	221.9615784	83.68972778	497.2406616	8.157830242	12.22399127	7.070786852	372.9863892	67.18873596	296.7089539	-12.79667531	33.17147623	16.1315459	418.4705505	107.4798203	54.80230331	-6.77279381	-7.452896663	-5.834560606	260.4043579	52.13333511	1001.552856	6.480036961	-23.310295	-22.30650137	498.1118164	38.55205917	1092.322021	-3.052092656	2.245035369	-1.976002969	-102.8806839	315.8680725	642.5255127	0.439809087	30.1547012	-0.364825857	-27.12721825	294.5805054	1015.614685
64	19.89988934	-65.19772099	-26.0650708	221.9669952	83.69802094	497.2428589	8.148896354	12.22059837	7.081618679	372.9942017	67.19651032	296.7072449	-12.8111758	33.16191738	16.15263924	418.4741211	107.4794159	54.80489349	-6.795805998	-7.450110799	-5.783363215	260.3986206	52.12934494	1001.557495	6.46094829	-23.31557302	-22.3062606	498.1044922	38.52461243	1092.334595	-3.037139024	2.249363788	-1.97972286	-102.876976	315.8704224	642.5251465	0.448323745	30.16095424	-0.361829325	-27.12082291	294.5852356	1015.615784
65	19.90605017	-65.19728385	-26.09087184	221.9724121	83.70617676	497.2452393	8.145063764	12.22461281	7.06486892	373.0019531	67.2049408	296.7033081	-12.84188348	33.14102383	16.15056457	418.4745789	107.4798737	54.80398178	-6.776694275	-7.454424918	-5.8106225	260.3937378	52.11585617	1001.565735	6.489512141	-23.30995178	-22.31022724	498.092041	38.48684311	1092.352661	-3.044395459	2.242722283	-1.977550006	-102.8789139	315.8734131	642.524353	0.454216651	30.16650036	-0.357837186	-27.12138939	294.5896912	1015.615662
66	19.96271	-65.18753034	-26.15091603	221.9772949	83.71192169	497.2496948	8.185658994	12.22400322	7.065705192	373.0075684	67.20774078	296.701416	-12.80280199	33.1726681	16.15003181	418.4716492	107.4768524	54.80598068	-6.805000286	-7.462477711	-5.820545484	260.3900452	52.10179901	1001.573242	6.482812152	-23.31377839	-22.30952543	498.0817261	38.44567108	1092.370972	-3.030281087	2.239833753	-1.97605761	-102.8774185	315.8760376	642.5237427	0.458114021	30.17647585	-0.357115827	-27.11872864	294.591156	1015.613037
67	19.95846333	-65.18458653	-26.13356223	221.9789124	83.72537231	497.2488098	8.209305109	12.22443181	7.084264096	373.0110168	67.20703888	296.6981506	-12.79980268	33.16443431	16.12607151	418.4663391	107.4698944	54.80900955	-6.806164406	-7.463527852	-5.801185313	260.3848572	52.07763672	1001.578918	6.475326692	-23.31301683	-22.33274125	498.0714417	38.42429733	1092.386841	-3.037968465	2.242862515	-1.979625744	-102.869072	315.8776245	642.5256348	0.452190379	30.16600175	-0.357409872	-27.1211834	294.5917053	1015.613098
68	20.05071699	-65.16517514	-26.21659001	221.980957	83.72934723	497.2527161	8.166799134	12.22250911	7.08840746	373.0122681	67.21139526	296.6965332	-12.81953424	33.14687731	16.13387671	418.4614258	107.4749985	54.804039	-6.801548906	-7.46355005	-5.790177183	260.3796997	52.07202148	1001.577637	6.476062218	-23.31974115	-22.30298894	498.0626221	38.3938942	1092.397461	-3.029538731	2.249565065	-1.979874405	-102.8689346	315.8815308	642.5253906	0.442891424	30.15510419	-0.359824024	-27.11675453	294.5936584	1015.614441
69	20.01829408	-65.1674974	-26.18674208	221.9803772	83.74433899	497.255127	8.177830743	12.22574321	7.082395186	373.010437	67.22494507	296.6942444	-12.81070964	33.16334489	16.13843586	418.4603882	107.4762421	54.80600357	-6.790073335	-7.462537475	-5.753036321	260.3780823	52.05900955	1001.570679	6.459361124	-23.32451545	-22.29479784	498.0539856	38.36116409	1092.401855	-3.028784635	2.263193213	-1.977750003	-102.8742599	315.8843079	642.5275269	0.452124639	30.1527546	-0.359450605	-27.11899948	294.5908508	1015.610901
70	20.05288899	-65.16128876	-26.21661562	221.9818878	83.75205994	497.2590637	8.200189368	12.22932479	7.066268255	373.0091248	67.24768066	296.6907349	-12.82391922	33.15041193	16.12758781	418.4590149	107.495491	54.79806519	-6.778325409	-7.46421514	-5.773437243	260.3744812	52.04426956	1001.565735	6.437830661	-23.33292854	-22.27851296	498.0442505	38.33304215	1092.40686	-3.033549546	2.254786104	-1.979298321	-102.8797379	315.8879089	642.5294189	0.43923946	30.15320539	-0.363401495	-27.12432671	294.5884399	1015.61377
71	20.00335304	-65.17261321	-26.1660005	221.9859772	83.76478577	497.2644959	8.180309248	12.22315627	7.091625333	373.0089111	67.2544632	296.6966248	-12.84460274	33.13415608	16.14646987	418.4621582	107.4940414	54.79935455	-6.792492075	-7.471211815	-5.785374279	260.3690796	52.04927063	1001.565918	6.45442802	-23.33121074	-22.28440571	498.0353394	38.31744766	1092.411621	-3.018624515	2.255115661	-1.977440937	-102.8757324	315.8876648	642.5275269	0.450839016	30.16253202	-0.356414826	-27.12381935	294.5838013	1015.607361
72	20.07451507	-65.15919872	-26.251634	221.9898529	83.7694931	497.2662048	8.171881648	12.2221326	7.11137952	373.0077209	67.26555634	296.697113	-12.84821848	33.12650627	16.13959528	418.4658508	107.4867477	54.80560303	-6.808164798	-7.478391198	-5.808249009	260.3658447	52.03673172	1001.576538	6.452983862	-23.33032282	-22.25022915	498.0299072	38.30299759	1092.421631	-3.039833106	2.261560585	-1.978508581	-102.877533	315.8862	642.5291748	0.464965555	30.15679466	-0.353134654	-27.12936592	294.5777283	1015.605042
73	20.09875029	-65.15576313	-26.26662456	221.9941101	83.77274323	497.2667542	8.172322196	12.22538206	7.083763358	373.0099792	67.27111054	296.6956177	-12.81801538	33.15236878	16.154871	418.4671631	107.4961777	54.80259705	-6.790461375	-7.473155004	-5.769293452	260.3648682	52.03284454	1001.586853	6.439165536	-23.33248457	-22.29302199	498.0271301	38.2813797	1092.442993	-3.01837564	2.254398064	-1.974024562	-102.8800659	315.882843	642.5281372	0.445886542	30.15108803	-0.355997544	-27.13092995	294.572052	1015.603394
74	20.09141638	-65.15701989	-26.24029589	221.9987793	83.77598572	497.2679749	8.175114889	12.22281647	7.080441325	373.012146	67.26706696	296.697876	-12.80541795	33.16835142	16.15528081	418.467865	107.496254	54.80363464	-6.796379734	-7.474832669	-5.753813682	260.3693848	52.04063416	1001.593872	6.454026747	-23.3328978	-22.26609055	498.0271606	38.27627945	1092.460693	-3.019614466	2.246895101	-1.975681523	-102.8840637	315.8799438	642.5240479	0.436919064	30.15541837	-0.357639617	-27.13808441	294.5635376	1015.600281
75	20.06907654	-65.16119314	-26.21857076	222.0022583	83.78003693	497.2612305	8.155667633	12.22516777	7.068397567	373.0122681	67.27796936	296.6944275	-12.81315314	33.15657618	16.13699981	418.4658203	107.4888687	54.8054657	-6.796350705	-7.48035317	-5.749047918	260.3752136	52.02582932	1001.60083	6.450160006	-23.33542326	-22.26032075	498.0259705	38.27778244	1092.484131	-3.041361148	2.252123825	-1.974931056	-102.8857956	315.8762207	642.5236206	0.458880923	30.15774405	-0.354595274	-27.14230156	294.5584717	1015.60199
76	20.05828142	-65.15755947	-26.19437994	222.0040131	83.78408814	497.2570801	8.16287519	12.22882704	7.065749161	373.0155945	67.27774048	296.6940918	-12.79196333	33.17168114	16.14777956	418.4670105	107.5029602	54.79977417	-6.789549118	-7.481796047	-5.774862618	260.3769226	52.02291489	1001.611267	6.465375106	-23.33606359	-22.27179888	498.0229187	38.26077652	1092.50647	-3.015786572	2.248630396	-1.973254031	-102.8888474	315.870575	642.5219116	0.437375352	30.14695919	-0.35809764	-27.14582634	294.5569153	1015.603577
77	20.07710884	-65.15597487	-26.21564915	222.0041656	83.78404236	497.2566834	8.154690916	12.22772567	7.075477912	373.0174561	67.28368378	296.693573	-12.81978781	33.15528868	16.11630605	418.4671631	107.5147629	54.79822922	-6.802616977	-7.483650443	-5.775806465	260.3760071	52.02775192	1001.628662	6.455302711	-23.34060396	-22.25445874	498.0197144	38.26527405	1092.525635	-3.012163583	2.250178501	-1.97129953	-102.8900833	315.8641968	642.5216675	0.44680699	30.14827058	-0.357682733	-27.14614296	294.5555115	1015.604004
78	20.11407382	-65.1522934	-26.26380881	222.005661	83.78794861	497.2539063	8.16165344	12.22942127	7.068951666	373.0162354	67.28768158	296.693573	-12.8434843	33.13817565	16.09422404	418.4672852	107.5058975	54.79964066	-6.822020264	-7.488267651	-5.780766463	260.3742676	52.0254631	1001.649048	6.458776716	-23.33804776	-22.26545022	498.0168457	38.24316788	1092.546875	-3.013859818	2.241797646	-1.968195422	-102.8866272	315.8591614	642.5219727	0.463341037	30.14925754	-0.356196366	-27.15271187	294.5544128	1015.605103
79	20.12165704	-65.14889196	-26.28440012	222.0072937	83.79392242	497.257019	8.173326234	12.22740124	7.067514765	373.0174255	67.28437042	296.7001648	-12.83752581	33.15074319	16.12173092	418.4663391	107.4987869	54.80295563	-6.811353643	-7.485023311	-5.767048454	260.3746338	52.01301575	1001.665955	6.442863229	-23.34039222	-22.26641157	498.0169983	38.23638916	1092.562378	-3.019621296	2.25091232	-1.96905688	-102.8849716	315.8543091	642.5215454	0.463894069	30.15758696	-0.355581516	-27.15872192	294.5495911	1015.606201
80	20.05109948	-65.16025057	-26.19436286	222.0095825	83.78356934	497.2620544	8.148147595	12.22296759	7.068307067	373.0166626	67.28709412	296.7022095	-12.83601549	33.15243367	16.12666403	418.4651184	107.5104523	54.80378342	-6.811832183	-7.487289227	-5.766305671	260.3804626	52.00040054	1001.681824	6.456121907	-23.33281925	-22.25243359	498.0204468	38.21785736	1092.580444	-3.035819516	2.244068897	-1.96841783	-102.8870392	315.8508911	642.5236816	0.458110499	30.14867698	-0.356080226	-27.15914917	294.5438843	1015.610474
81	20.0197011	-65.1662748	-26.15710418	222.0111847	83.77819824	497.2623901	8.158202487	12.22843772	7.060606455	373.0184326	67.29332733	296.6950073	-12.84012129	33.14087357	16.12329162	418.4634705	107.5058975	54.8030777	-6.824335698	-7.490265482	-5.767678539	260.3882446	51.99217606	1001.695007	6.423926957	-23.33587576	-22.25349568	498.0261841	38.21126175	1092.597656	-3.026595346	2.254183127	-1.966518397	-102.8888321	315.8479309	642.522583	0.468200076	30.15919547	-0.358916996	-27.15967178	294.5388184	1015.618164
82	20.1064206	-65.14747812	-26.25899524	222.0130615	83.77864838	497.2616577	8.15711478	12.23031944	7.050829893	373.0229492	67.29911804	296.688446	-12.84854035	33.12887634	16.11517053	418.4634399	107.5091476	54.79937363	-6.828658781	-7.491274642	-5.763238916	260.3982239	51.98763657	1001.710266	6.434606385	-23.3317213	-22.25457315	498.0352783	38.20948792	1092.619507	-3.034904271	2.254278109	-1.964643724	-102.8889999	315.8430481	642.520874	0.4679742	30.14925071	-0.356719249	-27.17204094	294.5314026	1015.62085
83	20.11682468	-65.14435672	-26.2687146	222.017395	83.77521515	497.2549744	8.135976198	12.22794424	7.031938444	373.0234985	67.29740906	296.6833191	-12.84969465	33.13039265	16.07712979	418.4648743	107.5032654	54.80073547	-6.793122587	-7.492606529	-5.76157107	260.4109802	51.99606323	1001.728943	6.423603377	-23.33426213	-22.22944317	498.0452576	38.21260834	1092.646484	-3.024739242	2.243554285	-1.963739151	-102.8801498	315.8374939	642.5200195	0.475811735	30.1380253	-0.354540019	-27.17810631	294.526062	1015.627136
84	19.98880645	-65.16695098	-26.14127522	222.0218048	83.76442719	497.2475281	8.158700237	12.23126969	7.040187178	373.0267639	67.29032135	296.6794128	-12.84478374	33.13470591	16.12037342	418.4687805	107.4904938	54.80486679	-6.807984652	-7.49554351	-5.772945042	260.4232178	51.99809647	1001.746521	6.4620027	-23.3268787	-22.2768242	498.0544739	38.20280457	1092.672607	-3.036048755	2.242596138	-1.96111401	-102.8849564	315.8293152	642.5197144	0.469279566	30.14240686	-0.356599881	-27.17995071	294.5191345	1015.632996
85	20.00265978	-65.1664797	-26.16261273	222.0244751	83.75351715	497.2408142	8.173071809	12.23615754	7.032195857	373.032196	67.27734375	296.6813049	-12.84393168	33.13591827	16.13525128	418.4708557	107.5039825	54.80092621	-6.811007864	-7.493382609	-5.769655452	260.4342651	51.9942627	1001.770325	6.453564428	-23.32829254	-22.27898595	498.063324	38.20230484	1092.697754	-3.032791395	2.247541621	-1.961078578	-102.8779068	315.8193054	642.5178223	0.478931424	30.13053258	-0.351558694	-27.18490791	294.5146179	1015.638062
86	20.04039145	-65.1627914	-26.19877004	222.0253448	83.74315643	497.2360229	8.170636847	12.23405299	7.042658426	373.0360107	67.27085877	296.6804199	-12.81497082	33.1626004	16.14369169	418.4729004	107.4966965	54.80435181	-6.810735937	-7.491104741	-5.761381532	260.442688	51.99873734	1001.792908	6.444908017	-23.32378462	-22.30798352	498.0734558	38.21224976	1092.72229	-3.048705522	2.24786819	-1.9597373	-102.8717041	315.8102722	642.5200806	0.466141308	30.13419356	-0.357748714	-27.18225288	294.5110779	1015.646057
